COMPLAINT_ID,ACCOUNT_NUMBER,COMPLAINT_DATE,CATEGORY,COMPLAINT_REASON,ROOT_CAUSE_DRIVER,CHANNEL,SEVERITY,ESCALATION_FLAG,STATUS,OUTCOME,RESOLUTION_TYPE,RESOLUTION_DAYS,GOODWILL_AMOUNT,GSOP_COMPENSATION_FLAG,OMBUDSMAN_REFERRAL_FLAG,REPEAT_COMPLAINT_FLAG,VULNERABLE_CUSTOMER_FLAG
14078,6000020148,2026-02-21,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,1,0.0,False,False,False,True
14079,6000024679,2025-02-16,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Webchat,Low,False,Resolved - Upheld,Upheld,Refund Issued,5,43.31,False,False,False,False
14080,6000009922,2025-08-20,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Social Media,Medium,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,False,False
14081,6000020497,2025-05-09,Debt / Collections Practice,Collections letter tone aggressive,Debt / Collections Practice,Social Media,Medium,False,Resolved - Upheld,Upheld,Apology,5,0.0,False,False,False,False
14082,6000000518,2024-09-19,Billing - Back Billing,Large catch-up bill without warning,No specific system driver,Webchat,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,5,0.0,False,False,False,False
14083,6000000518,2025-09-27,Billing - Estimated Read,Bill based on estimate despite submitted read,Billing - Estimated Read,Email,Low,False,Resolved - Upheld,Upheld,Apology,2,0.0,False,False,False,False
14084,6000000518,2025-10-19,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,Phone,Low,False,Withdrawn,Partially Upheld,Bill Adjustment / Credit,11,17.35,False,False,True,False
14085,6000023638,2024-09-06,Website / App,App shows wrong balance,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,1,0.0,False,False,False,False
14086,6000023638,2025-11-05,Customer Service,Complaint not logged first time,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,10,0.0,False,False,False,False
14087,6000023638,2025-12-04,Final Bill / Move Out,Final bill based on estimate,Final Bill / Move Out,Email,Low,False,Resolved - Partially Upheld,Partially Upheld,Refund Issued,4,31.47,False,False,True,False
14088,6000006863,2024-10-11,Refund Delay,Final credit refund overdue,No specific system driver,App,Medium,False,Resolved - Upheld,Upheld,Refund Issued,1,69.88,False,False,False,False
14089,6000004982,2025-03-02,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Webchat,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,3,0.0,False,False,False,False
14090,6000004982,2026-03-01,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Webchat,Low,False,Resolved - Partially Upheld,Partially Upheld,GSOP Compensation,1,30.0,True,False,False,False
14091,6000021825,2026-08-04,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Webchat,Low,False,Open,,,0,0.0,False,False,False,False
14092,6000001463,2024-10-14,Billing - Back Billing,Large catch-up bill without warning,No specific system driver,Webchat,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,9,19.18,False,False,False,False
14093,6000001463,2026-07-07,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Phone,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,13,42.2,False,False,False,False
14094,6000024590,2025-06-24,Customer Service,Complaint not logged first time,No specific system driver,App,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,2,0.0,False,False,False,False
14095,6000024590,2026-07-20,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Email,Low,False,Resolved - Partially Upheld,Partially Upheld,Process Correction & Staff Feedback,14,0.0,False,False,False,False
14096,6000000563,2025-05-26,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,12,0.0,False,False,False,False
14097,6000023260,2026-04-06,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,App,Low,False,Resolved - Upheld,Upheld,Goodwill Payment,7,39.01,False,False,False,False
14098,6000012712,2024-08-21,Final Bill / Move Out,Final bill not received,Final Bill / Move Out,Social Media,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,False
14099,6000009861,2024-12-28,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Webchat,Low,False,Resolved - Upheld,Upheld,Refund Issued,2,37.14,False,False,False,False
14100,6000009861,2025-02-15,Billing - Estimated Read,Bill based on estimate despite submitted read,Billing - Estimated Read,Phone,Medium,False,Reopened,Upheld,Apology,4,0.0,False,False,True,False
14101,6000009861,2025-05-17,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Email,Low,False,Reopened,Partially Upheld,Apology,5,0.0,False,False,False,False
14102,6000021792,2025-05-28,Billing - Estimated Read,Catch-up bill after long estimation period,Billing - Estimated Read,Social Media,Medium,False,Resolved - Partially Upheld,Partially Upheld,Bill Adjustment / Credit,11,21.67,False,False,False,True
14103,6000004128,2024-09-24,Billing - Incorrect Charges,Duplicate charge on bill,No specific system driver,Social Media,Low,False,Resolved - Upheld,Upheld,Bill Adjustment / Credit,5,42.25,False,False,False,False
14104,6000004128,2025-12-12,Meter Fault,Suspected fast-running meter,Meter Fault,Phone,High,True,Resolved - Not Upheld,Not Upheld,No Action Required,52,0.0,False,False,False,False
14105,6000002019,2024-09-05,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Refund Issued,13,39.46,False,False,False,False
14106,6000002019,2026-02-20,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,App,Low,False,Reopened,Upheld,Process Correction & Staff Feedback,2,0.0,False,False,False,False
14107,6000002019,2026-04-24,Refund Delay,Final credit refund overdue,No specific system driver,Email,Medium,False,Resolved - Upheld,Upheld,Refund Issued,11,17.36,False,False,True,False
14108,6000013260,2025-02-10,Smart Meter Installation,IHD not working after install,Smart Meter Installation,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,False
14109,6000013260,2026-07-22,Customer Service,Complaint not logged first time,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,4,0.0,False,False,False,False
14110,6000008924,2026-04-05,Billing - Estimated Read,Bill based on estimate despite submitted read,Billing - Estimated Read,Social Media,Low,True,Resolved - Upheld,Upheld,Goodwill Payment,42,10.82,False,False,False,False
14111,6000004629,2026-06-25,Customer Service,Promised call-back never happened,No specific system driver,App,Low,False,Resolved - Partially Upheld,Partially Upheld,Process Correction & Staff Feedback,12,0.0,False,False,False,False
14112,6000018777,2024-11-24,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,10,0.0,False,False,False,False
14113,6000018777,2026-08-20,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Email,Low,False,Open,,,0,0.0,False,False,False,False
14114,6000016408,2025-11-26,Refund Delay,Final credit refund overdue,No specific system driver,Email,Medium,False,Resolved - Partially Upheld,Partially Upheld,Goodwill Payment,10,32.84,False,False,False,False
14115,6000013787,2026-04-11,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Letter,Low,False,Resolved - Upheld,Upheld,Apology,1,0.0,False,False,False,False
14116,6000003792,2025-03-19,Customer Service,Complaint not logged first time,No specific system driver,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,12,0.0,False,False,False,False
14117,6000023975,2025-06-01,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Letter,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,8,0.0,False,False,False,True
14118,6000022232,2025-04-04,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,12,0.0,False,False,False,False
14119,6000022232,2026-02-15,Payment / Direct Debit,Payment not credited to account,Payment / Direct Debit,Phone,Low,False,Reopened,Upheld,Refund Issued,5,30.21,False,False,False,False
14120,6000013324,2026-08-08,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,Phone,Low,False,Open,,,0,0.0,False,False,False,False
14121,6000016013,2025-09-04,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,App,Low,False,Resolved - Upheld,Upheld,Refund Issued,11,75.2,False,False,False,False
14122,6000016013,2026-05-20,Payment / Direct Debit,DD taken twice in one month,Payment / Direct Debit,Email,Low,False,Resolved - Upheld,Upheld,Apology,14,0.0,False,False,False,False
14123,6000013934,2026-06-19,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Email,Low,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,10,0.0,False,False,False,False
14124,6000001330,2025-11-04,Customer Service,Promised call-back never happened,No specific system driver,App,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,3,0.0,False,False,False,True
14125,6000001330,2026-03-02,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,GSOP Compensation,2,30.0,True,False,False,True
14126,6000002449,2026-08-06,Contract / Pricing,Rolled to SVT without notification,Contract / Pricing,Email,Low,False,Open,,,0,0.0,False,False,False,False
14127,6000006829,2024-12-02,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Phone,Low,False,Resolved - Partially Upheld,Partially Upheld,Bill Adjustment / Credit,1,9.48,False,False,False,False
14128,6000006829,2025-06-25,Refund Delay,Refund promised but not processed,No specific system driver,Email,Medium,False,Resolved - Upheld,Upheld,Refund Issued,9,35.05,False,False,False,False
14129,6000023552,2024-09-15,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Webchat,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,2,0.0,False,False,False,False
14130,6000023552,2024-10-26,Missed Appointment,Engineer did not attend booked slot,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,1,0.0,False,False,True,False
14131,6000011857,2025-04-20,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Email,Medium,False,Resolved - Partially Upheld,Partially Upheld,Payment Plan Set Up,11,0.0,False,False,False,False
14132,6000011857,2025-08-12,Billing - Estimated Read,Smart meter not sending reads,Billing - Estimated Read,Email,Low,False,Resolved - Upheld,Upheld,Goodwill Payment,2,29.42,False,False,False,False
14133,6000013123,2026-07-28,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Email,Low,False,Reopened,Not Upheld,No Action Required,3,0.0,False,False,False,False
14134,6000017962,2025-04-16,Website / App,Cannot submit meter reading online,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,9,0.0,False,False,False,False
14135,6000016202,2024-10-10,Billing - Incorrect Charges,Duplicate charge on bill,No specific system driver,Social Media,Low,False,Resolved - Upheld,Upheld,Refund Issued,12,19.89,False,False,False,False
14136,6000016202,2024-11-01,Meter Reading Dispute,Disputed opening read on transfer,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,13,0.0,False,False,True,False
14137,6000016202,2025-08-20,Refund Delay,Refund promised but not processed,No specific system driver,Phone,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,12,11.66,False,False,False,False
14138,6000016202,2025-12-19,Customer Service,Promised call-back never happened,No specific system driver,Phone,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,8,0.0,False,False,False,False
14139,6000022647,2025-09-16,Customer Service,Long call wait times,No specific system driver,Webchat,Medium,False,Resolved - Upheld,Upheld,Apology,1,0.0,False,False,False,True
14140,6000003151,2024-09-03,Billing - Estimated Read,Estimate far above typical usage,Billing - Estimated Read,Email,Low,False,Resolved - Upheld,Upheld,Goodwill Payment,3,21.68,False,False,False,False
14141,6000003151,2025-03-25,Customer Service,Promised call-back never happened,No specific system driver,Phone,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,1,0.0,False,False,False,False
14142,6000003151,2026-07-22,Website / App,Login/registration failure,No specific system driver,Email,Low,True,Escalated,,,0,0.0,False,False,False,False
14143,6000011627,2024-11-02,Smart Meter Installation,Installer missed appointment,Smart Meter Installation,Social Media,Medium,False,Resolved - Upheld,Upheld,Goodwill Payment,1,40.99,False,False,False,False
14144,6000011627,2025-06-12,Debt / Collections Practice,Debt not owed - previous occupier,Debt / Collections Practice,Email,Medium,False,Resolved - Not Upheld,Not Upheld,No Action Required,12,0.0,False,False,False,False
14145,6000011627,2025-07-17,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Webchat,Medium,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,True,False
14146,6000011627,2026-05-21,Debt / Collections Practice,DCA contact despite payment plan,Debt / Collections Practice,Webchat,Medium,False,Resolved - Upheld,Upheld,Process Correction & Staff Feedback,13,0.0,False,False,False,False
14147,6000014758,2026-03-10,Customer Service,Complaint not logged first time,No specific system driver,Email,Low,False,Resolved - Partially Upheld,Partially Upheld,Apology,13,0.0,False,False,False,False
14148,6000014385,2025-06-21,Payment / Direct Debit,DD amount increased without notice,Payment / Direct Debit,Phone,Low,False,Resolved - Upheld,Upheld,Apology,7,0.0,False,False,False,False
14149,6000014385,2026-05-14,Payment / Direct Debit,DD cancelled in error,Payment / Direct Debit,App,Low,False,Resolved - Not Upheld,Not Upheld,No Action Required,5,0.0,False,False,False,False
14150,6000009884,2025-01-14,Website / App,Cannot submit meter reading online,No specific system driver,Phone,Low,False,Resolved - Upheld,Upheld,Apology,10,0.0,False,False,False,True
14151,6000009884,2025-08-10,Website / App,Login/registration failure,No specific system driver,Webchat,Low,False,Resolved - Upheld,Upheld,Apology,14,0.0,False,False,False,True
